id,11203,12685,14627,14981,15165,18364,20913,30549,3999,4143,51631,6019,6025,6026,6027,6028,6031,6036,6039,6042,6043,6047,6049,6050,6052,6058,6060,6061,6062,6063,6065,6066,6067,6068,6069,6070,6071,6072,6078,6079,6080,6081,6085,6087,6088,6092,6093,6094,6095,6098,6101,6102,6103,6104,6105,6108,6110,6111,6113,6116,6117,6120,6123,6125,6130,6134,6135,6140,6144,6147,6150,6152,6154,6155,6156,6159,6164,6165,6166,6171,6173,6174,6175,6178,6180,6182,6185,6186,6189,6193,6195,6197,6198,6199,6201,6202,6204,6208,6209,6210,6213,6214,6215,6216,6219,6220,6221,6222,6223,6225,6227,6229,6231,6234,6235,6236,6237,6238,6239,6241,6245,6246,6247,6249,6250,6251,6252,6253,6254,6256,6257,6259,6260,6262,6263,6264,6265,6266,6267,6268,6269,6271,6272,6273,6274,6275,6276,6278,6280,6282,6283,6284,6287,6288,6289,6290,6291,6292,6293,6294,6295,6296,6301,6302,6304,6305,6306,6307,6309,6310,6313,6316,6317,6320,6321,6323,6324,6325,6327,6328,6329,6331,6332,6333,6334,6337,6340,6341,6342,6343,6346,6348,6350,6351,6352,6353,6354,6357,6360,6362,6363,6366,6368,6371,6372,6373,6374,6375,6377,6379,6382,6383,6384,6385,6387,6388,6389,6390,6394,6395,6396,6399,6400,6402,6403,6405,6407,6408,6409,6411,6413,6416,6417,6418,6421,6422,6423,6424,6426,6428,6430,6432,6433,6434,6435,6436,6437,6439,6440,6441,6442,6443,6445,6446,6447,6450,6451,6452,6453,6454,6457,6458,6463,6464,6465,6469,6471,6472,6473,6474,6475,6476,6480,6481,6482,6490,6492,6494,6495,6496,6497,6499,6501,6502,6504,6507,6509,6511,6513,6514,6515,6516,6517,6518,6519,6520,6523,6524,6525,6527,6531,6532,6533,6534,6535,6536,6540,6541,6543,6544,6545,6547,6548,6549,6550,6552,6556,6557,6558,6559,6560,6561,6562,6564,6565,6567,6570,6571,6572,6573,6574,6577,6579,6581,6584,6585,6588,6589,6590,6593
11203,0,1419,3501.72,102,5749.12,3414.41,104,3657.02,3508.73,4557.59,490,4053.35,4252.8,5815.19,3666.2,3621.17,4053.35,6022.03,4910.51,4729.14,4762.86,3587.41,5227.25,3538.41,4429.71,3969.44,4245.79,1761,1401,4929.09,3047,972,1761,4609.68,4720.81,3666.2,3927.05,132,4270.73,4053.35,2088,4426.94,4733.27,3640.43,4053.35,298,1761,4803.96,3372,3666.2,2822,5227.25,4720.81,4782.9,4245.79,4316.96,4767.45,5863.91,4128.76,6188.25,4473.65,4690.1,4459.02,3111,298,4245.79,4366.34,298,298,1401,4609.68,4245.79,5456.01,298,3372,4459.02,5537.43,3981.73,4426.94,4426.94,4729.14,3666.2,4029.37,4107.71,4528.93,3773.29,4609.68,4255.49,3666.2,4767.45,3753.37,3705.86,5621.23,4720.81,3120,4324.23,4053.35,2723,4092.27,4366.34,4106.37,3666.2,3111,1486,4878.17,4053.35,4526.74,256,42,4722.35,4720.81,3190,256,4053.64,5184.12,1186,4053.64,4455.79,4366.34,3603.79,5402.02,4473.65,629,4092.27,4270.73,6132,3981.73,4636.86,4053.35,3981.73,1486,977,5462.9,5532.95,5532.95,3047,1761,1401,4187.79,4878.17,5113.04,3981.73,4459.02,5227.25,3047,4459.02,5383.44,3981.73,977,4609.68,3993.55,4643.43,1737,132,298,3372,5113.04,2088,4245.79,4245.79,5562.98,5227.25,3981.73,4167.56,4729.14,4366.34,4744.8,4053.35,5276.38,4636.86,4245.79,4893.12,4878.17,4485.84,4862.22,4926.18,5537.22,4729.14,4834.6,5462.9,4803.96,4473.65,4426.94,3981.73,4729.14,4829.81,4720.81,298,4116.6,977,4379.1,4053.35,4758.54,5621.23,4838.94,5562.98,4690.1,4150.48,4546,3640.43,3981.73,5070.72,4106.37,3551.73,4459.02,1486,3993.66,3981.73,3981.73,583,3640.43,4198.26,4198.26,4226.62,4226.62,439,830,4878.17,3223,4636.86,4459.02,4053.35,4053.35,5532.95,4803.96,3640.43,3047,2822,1761,3372,4245.79,4245.79,5456.01,803,3111,3111,3766.71,4624.02,4720.81,414,4848.55,4270.73,4245.79,3047,4803.96,26,1761,4245.79,4245.79,4758.54,4270.73,4158.6,4878.17,3666.2,4455.79,5184.12,3640.43,1401,5533.57,972,4245.79,3981.73,4245.79,3981.73,3538.41,5227.25,3666.2,621,3372,298,5104.48,4795.21,3372,4245.79,3372,4857.21,3111,4198.26,4848.55,5206.46,298,3633.59,3676.72,4150.48,4366.34,4106.37,5043.43,4090.69,3981.73,3993.66,3696,3696,298,4092.27,3766.71,4804.63,4942.87,298,3372,4245.79,4288.42,3788.96,4804.63,4245.79,4106.37,5806.81,4938.47,4744.8,4898.38,4609.68,4587.63,4609.68,4316.96,40,4230.04,3688.51,4150.48,411,4245.79,3640.43,4878.17,4245.79,3666.2,3981.73,1090,4073.61,583,4092.27,972,3981.73,40,4609.68,4366.34,4426.94,4053.35,298,298,4106.37,1401,3981.73
12685,1419,0,4840.72,1441,6513.63,4753.41,1443,4996.02,4927.73,5148.59,1081,5472.35,5671.8,7234.19,5085.2,5040.17,5472.35,7441.03,6329.51,6148.14,5951.75,4926.41,6646.25,4877.41,5848.71,5388.44,5664.79,1369,18,6348.09,3438,653,1369,6028.68,6139.81,5085.2,5346.05,1287,5689.73,5472.35,2479,5845.94,6152.27,5059.43,5472.35,1121,1369,6158.29,3169,5085.2,2430,6646.25,6139.81,6201.9,5664.79,5735.96,6186.45,7282.91,5547.76,7607.25,5892.65,6109.1,5878.02,2807,1121,5664.79,5785.34,1121,1121,18,6028.68,5664.79,6875.01,1121,3169,5878.02,6956.43,5400.73,5845.94,5845.94,6148.14,5085.2,5448.37,5526.71,5947.93,5149.61,6028.68,5674.49,5085.2,6186.45,5092.37,5044.86,7040.23,6139.81,3421,5743.23,5472.35,3114,5511.27,5785.34,5525.37,5085.2,2807,1877,6148.06,5472.35,5945.74,1595,1427,6141.35,6139.81,2798,1595,5472.64,6538.45,867,5472.64,5874.79,5785.34,5022.79,6821.02,5892.65,1044,5511.27,5689.73,7551,5400.73,5518.61,5472.35,5400.73,1877,1368,6344.65,6951.95,6951.95,3438,1369,18,5606.79,6148.06,6532.04,5400.73,5878.02,6646.25,3438,5878.02,6802.44,5400.73,1368,6028.68,5369.87,6062.43,2128,1287,1121,3169,6532.04,2479,5664.79,5664.79,6981.98,6646.25,5400.73,5586.56,6148.14,5785.34,6163.8,5472.35,6695.38,5518.61,5664.79,6133.61,6148.06,5367.59,6051.11,6345.18,6956.22,6148.14,6253.6,6344.65,6158.29,5892.65,5845.94,5400.73,6148.14,6018.7,6139.81,1121,5535.6,1368,5798.1,5472.35,6177.54,7040.23,5720.69,6981.98,6109.1,5569.48,5965,5059.43,5400.73,6489.72,5525.37,4970.73,5878.02,1877,5412.66,5400.73,5400.73,836,5059.43,5617.26,5617.26,5645.62,5645.62,1352,1557,6148.06,3614,5518.61,5878.02,5472.35,5472.35,6951.95,6158.29,5059.43,3438,2430,1369,3169,5664.79,5664.79,6875.01,1530,2807,2807,5105.71,6043.02,6139.81,1005,5866.06,5689.73,5664.79,3438,6158.29,1415,1369,5664.79,5664.79,6177.54,5689.73,5577.6,6148.06,5085.2,5874.79,6538.45,5059.43,18,6952.57,653,5664.79,5400.73,5664.79,5400.73,4877.41,6646.25,5085.2,1348,3169,1121,6523.48,6214.21,3169,5664.79,3169,6046.1,2807,5617.26,5866.06,6560.79,1121,5052.59,5015.72,5569.48,5785.34,5525.37,6397.76,5509.69,5400.73,5412.66,5115,5115,1121,5511.27,5105.71,5993.52,6131.76,1121,3169,5664.79,5707.42,5165.28,5993.52,5664.79,5525.37,7225.81,6127.36,6163.8,6127.85,6028.68,6006.63,6028.68,5735.96,1379,5649.04,5107.51,5569.48,1575,5664.79,5059.43,6148.06,5664.79,5085.2,5400.73,1481,5492.61,836,5511.27,653,5400.73,1379,6028.68,5785.34,5845.94,5472.35,1121,1121,5525.37,18,5400.73
14627,3501.72,4840.72,0,3523.72,2400.81,887.2,3397.72,306,312.44,1356.53,3911.72,705.04,904.49,2466.88,317.89,200,705.04,2673.72,1562.2,1380.83,1414.55,812.2,1878.94,763.2,1081.4,621.13,897.48,5182.72,4822.72,1580.78,6468.72,4393.72,5182.72,1261.37,1372.5,317.89,578.74,3553.72,922.42,705.04,5509.72,1078.63,1384.96,292.12,705.04,3719.72,5182.72,1455.65,6793.72,317.89,6243.72,1878.94,1372.5,1434.59,897.48,968.65,1419.14,2515.6,780.45,2839.94,1125.34,1341.79,1110.71,6532.72,3719.72,897.48,1018.03,3719.72,3719.72,4822.72,1261.37,897.48,2107.7,3719.72,6793.72,1110.71,2189.12,633.42,1078.63,1078.63,1380.83,317.89,681.06,759.4,1180.62,491,1261.37,907.18,317.89,1419.14,548.24,930.65,2272.92,1372.5,6541.72,975.92,705.04,6144.72,743.96,1018.03,758.06,317.89,6532.72,4907.72,1529.86,705.04,1178.43,3677.72,3509.72,1374.04,1372.5,6611.72,3677.72,705.33,1835.81,4607.72,705.33,1107.48,1018.03,255.48,2053.71,1125.34,4050.72,743.96,922.42,2783.69,633.42,1288.55,705.04,633.42,4907.72,4398.72,2114.59,2184.64,2184.64,6468.72,5182.72,4822.72,839.48,1529.86,1764.73,633.42,1110.71,1878.94,6468.72,1110.71,2035.13,633.42,4398.72,1261.37,711.26,1295.12,5158.72,3553.72,3719.72,6793.72,1764.73,5509.72,897.48,897.48,2214.67,1878.94,633.42,819.25,1380.83,1018.03,1396.49,705.04,1928.07,1288.55,897.48,1544.81,1529.86,1137.53,1513.91,1577.87,2188.91,1380.83,1486.29,2114.59,1455.65,1125.34,1078.63,633.42,1380.83,1481.5,1372.5,3719.72,768.29,4398.72,1030.79,705.04,1410.23,2272.92,1490.63,2214.67,1341.79,802.17,1197.69,292.12,633.42,1722.41,758.06,269.44,1110.71,4907.72,645.35,633.42,633.42,4004.72,292.12,849.95,849.95,878.31,878.31,3860.72,4251.72,1529.86,6644.72,1288.55,1110.71,705.04,705.04,2184.64,1455.65,292.12,6468.72,6243.72,5182.72,6793.72,897.48,897.48,2107.7,4224.72,6532.72,6532.72,534.9,1275.71,1372.5,3835.72,1500.24,922.42,897.48,6468.72,1455.65,3497.72,5182.72,897.48,897.48,1410.23,922.42,810.29,1529.86,317.89,1107.48,1835.81,292.12,4822.72,2185.26,4393.72,897.48,633.42,897.48,633.42,763.2,1878.94,317.89,4042.72,6793.72,3719.72,1756.17,1446.9,6793.72,897.48,6793.72,1508.9,6532.72,849.95,1500.24,1858.15,3719.72,351.3,175,802.17,1018.03,758.06,1695.12,742.38,633.42,645.35,347.69,347.69,3719.72,743.96,534.9,1456.32,1594.56,3719.72,6793.72,897.48,940.11,506.67,1456.32,897.48,758.06,2458.5,1590.16,1396.49,1550.07,1261.37,1239.32,1261.37,968.65,3461.72,881.73,406.22,802.17,3832.72,897.48,292.12,1529.86,897.48,317.89,633.42,4511.72,725.3,4004.72,743.96,4393.72,633.42,3461.72,1261.37,1018.03,1078.63,705.04,3719.72,3719.72,758.06,4822.72,633.42
14981,102,1441,3523.72,0,5851.12,3312.41,126,3555.02,3610.73,4579.59,512,4155.35,4354.8,5917.19,3768.2,3723.17,4155.35,6124.03,5012.51,4831.14,4864.86,3485.41,5329.25,3436.41,4531.71,4071.44,4347.79,1783,1423,5031.09,3069,994,1783,4711.68,4822.81,3768.2,4029.05,154,4372.73,4155.35,2110,4528.94,4835.27,3742.43,4155.35,320,1783,4905.96,3394,3768.2,2844,5329.25,4822.81,4884.9,4347.79,4418.96,4869.45,5965.91,4230.76,6290.25,4575.65,4792.1,4561.02,3133,320,4347.79,4468.34,320,320,1423,4711.68,4347.79,5558.01,320,3394,4561.02,5639.43,4083.73,4528.94,4528.94,4831.14,3768.2,4131.37,4209.71,4630.93,3708.61,4711.68,4357.49,3768.2,4869.45,3651.37,3603.86,5723.23,4822.81,3142,4426.23,4155.35,2745,4194.27,4468.34,4208.37,3768.2,3133,1508,4980.17,4155.35,4628.74,278,110,4824.35,4822.81,3212,278,4155.64,5286.12,1208,4155.64,4557.79,4468.34,3705.79,5504.02,4575.65,651,4194.27,4372.73,6234,4083.73,4738.86,4155.35,4083.73,1508,999,5564.9,5634.95,5634.95,3069,1783,1423,4289.79,4980.17,5215.04,4083.73,4561.02,5329.25,3069,4561.02,5485.44,4083.73,999,4711.68,3928.87,4745.43,1759,154,320,3394,5215.04,2110,4347.79,4347.79,5664.98,5329.25,4083.73,4269.56,4831.14,4468.34,4846.8,4155.35,5378.38,4738.86,4347.79,4995.12,4980.17,4587.84,4964.22,5028.18,5639.22,4831.14,4936.6,5564.9,4905.96,4575.65,4528.94,4083.73,4831.14,4931.81,4822.81,320,4218.6,999,4481.1,4155.35,4860.54,5723.23,4940.94,5664.98,4792.1,4252.48,4648,3742.43,4083.73,5172.72,4208.37,3653.73,4561.02,1508,4095.66,4083.73,4083.73,605,3742.43,4300.26,4300.26,4328.62,4328.62,461,852,4980.17,3245,4738.86,4561.02,4155.35,4155.35,5634.95,4905.96,3742.43,3069,2844,1783,3394,4347.79,4347.79,5558.01,825,3133,3133,3664.71,4726.02,4822.81,436,4950.55,4372.73,4347.79,3069,4905.96,98,1783,4347.79,4347.79,4860.54,4372.73,4260.6,4980.17,3768.2,4557.79,5286.12,3742.43,1423,5635.57,994,4347.79,4083.73,4347.79,4083.73,3436.41,5329.25,3768.2,643,3394,320,5206.48,4897.21,3394,4347.79,3394,4959.21,3133,4300.26,4950.55,5308.46,320,3735.59,3686.02,4252.48,4468.34,4208.37,5145.43,4192.69,4083.73,4095.66,3798,3798,320,4194.27,3664.71,4906.63,5044.87,320,3394,4347.79,4390.42,3724.28,4906.63,4347.79,4208.37,5908.81,5040.47,4846.8,5000.38,4711.68,4689.63,4711.68,4418.96,62,4332.04,3790.51,4252.48,433,4347.79,3742.43,4980.17,4347.79,3768.2,4083.73,1112,4175.61,605,4194.27,994,4083.73,62,4711.68,4468.34,4528.94,4155.35,320,320,4208.37,1423,4083.73
15165,5749.12,6513.63,2400.81,5851.12,0,2815.15,5798.53,2356.81,2240.39,1954.86,6022.45,1861.21,1538.37,2646.27,2082.92,2266.83,1861.21,2966.04,1741.59,1560.22,1151.7,2740.15,2282.39,2691.15,1484.85,1779.68,1572.63,7445.45,6531.63,1984.23,8796.12,6656.45,7445.45,1579.07,1775.95,2082.92,1822.07,5881.12,1478.39,1861.21,7837.12,1396.33,1564.35,2108.69,1861.21,6047.12,7445.45,945.16,9121.12,2082.92,8506.45,2282.39,1775.95,1613.98,1572.63,1432.16,1711.46,2807.92,1851.38,3178.93,1727.78,1521.18,1290.1,8860.12,6047.12,1572.63,1548.22,6047.12,6047.12,6531.63,1579.07,1572.63,2287.09,6047.12,9121.12,1290.1,2368.51,1846.44,1396.33,1396.33,1560.22,2082.92,1885.19,1915.57,1669.31,2418.95,1579.07,1551.37,2082.92,1711.46,2476.19,2858.6,2565.24,1775.95,8869.12,1874.01,1861.21,8472.12,1656.85,1548.22,1712.05,2082.92,8860.12,7235.12,1348.01,1861.21,1581.88,6005.12,5791.12,1777.49,1775.95,8874.45,6005.12,1863.41,565,6870.45,1863.41,1742.45,1548.22,2145.33,2346.03,1727.78,6313.45,1656.85,1478.39,3076.01,1846.44,1584.84,1861.21,1846.44,7235.12,6726.12,2410.88,2364.03,2364.03,8796.12,7445.45,6531.63,1726.77,1348.01,2168.18,1846.44,1290.1,2282.39,8796.12,1290.1,2214.52,1846.44,6726.12,1579.07,2639.21,1698.57,7486.12,5881.12,6047.12,9121.12,2168.18,7837.12,1572.63,1572.63,2394.06,2282.39,1846.44,1812.58,1560.22,1548.22,1575.88,1861.21,2107.46,1584.84,1572.63,1010.63,1348.01,1735.86,1251.06,1870.19,2481.23,1560.22,1665.68,2410.88,945.16,1727.78,1396.33,1846.44,1560.22,1218.65,1775.95,6047.12,1900.8,6726.12,1819.14,1861.21,1813.68,2565.24,1786.92,2394.06,1521.18,1756.16,1377.08,2108.69,1846.44,1901.8,1712.05,2197.39,1290.1,7235.12,1888.68,1846.44,1846.44,6267.45,2108.69,2023.44,2023.44,1522.5,1522.5,6188.12,6579.12,1348.01,8972.12,1584.84,1290.1,1861.21,1861.21,2364.03,945.16,2108.69,8796.12,8506.45,7445.45,9121.12,1572.63,1572.63,2287.09,6552.12,8860.12,8860.12,2462.85,1125.1,1775.95,6098.45,1237.39,1478.39,1572.63,8796.12,945.16,5775.12,7445.45,1572.63,1572.63,1813.68,1478.39,1632.57,1348.01,2082.92,1742.45,565,2108.69,6531.63,2364.65,6656.45,1572.63,1846.44,1572.63,1846.44,2691.15,2282.39,2082.92,6370.12,9121.12,6047.12,1935.56,1296.29,9121.12,1572.63,9121.12,1246.05,8860.12,2023.44,1237.39,707.36,6047.12,2279.25,2225.81,1756.16,1548.22,1712.05,705.69,1898.55,1846.44,1888.68,2053.12,2053.12,6047.12,1656.85,2462.85,1193.47,1331.71,6047.12,9121.12,1572.63,1626.14,2434.62,1193.47,1572.63,1712.05,2861.95,1327.31,1575.88,1327.8,1579.07,1642.77,1579.07,1432.16,5789.12,1875.06,2334.17,1756.16,6160.12,1572.63,2108.69,1348.01,1572.63,2082.92,1846.44,6839.12,1843.44,6267.45,1656.85,6656.45,1846.44,5789.12,1579.07,1548.22,1396.33,1861.21,6047.12,6047.12,1712.05,6531.63,1846.44
18364,3414.41,4753.41,887.2,3312.41,2815.15,0,3438.41,881.3,660.76,1770.87,3824.41,1119.38,1318.83,2881.22,732.23,687.2,1119.38,3088.06,1976.54,1795.17,1828.89,173,2293.28,124,1495.74,1035.47,1311.82,5095.41,4735.41,1995.12,6381.41,4306.41,5095.41,1675.71,1786.84,732.23,993.08,3466.41,1336.76,1119.38,5422.41,1492.97,1799.3,706.46,1119.38,3632.41,5095.41,1869.99,6706.41,732.23,6156.41,2293.28,1786.84,1848.93,1311.82,1382.99,1833.48,2929.94,1194.79,3254.28,1539.68,1756.13,1525.05,6445.41,3632.41,1311.82,1432.37,3632.41,3632.41,4735.41,1675.71,1311.82,2522.04,3632.41,6706.41,1525.05,2603.46,1047.76,1492.97,1492.97,1795.17,732.23,1095.4,1173.74,1594.96,396.2,1675.71,1321.52,732.23,1833.48,338.96,291.45,2687.26,1786.84,6454.41,1390.26,1119.38,6057.41,1158.3,1432.37,1172.4,732.23,6445.41,4820.41,1944.2,1119.38,1592.77,3590.41,3422.41,1788.38,1786.84,6524.41,3590.41,1119.67,2250.15,4520.41,1119.67,1521.82,1432.37,669.82,2468.05,1539.68,3963.41,1158.3,1336.76,3198.03,1047.76,1702.89,1119.38,1047.76,4820.41,4311.41,2528.93,2598.98,2598.98,6381.41,5095.41,4735.41,1253.82,1944.2,2179.07,1047.76,1525.05,2293.28,6381.41,1525.05,2449.47,1047.76,4311.41,1675.71,616.46,1709.46,5071.41,3466.41,3632.41,6706.41,2179.07,5422.41,1311.82,1311.82,2629.01,2293.28,1047.76,1233.59,1795.17,1432.37,1810.83,1119.38,2342.41,1702.89,1311.82,1959.15,1944.2,1551.87,1928.25,1992.21,2603.25,1795.17,1900.63,2528.93,1869.99,1539.68,1492.97,1047.76,1795.17,1895.84,1786.84,3632.41,1182.63,4311.41,1445.13,1119.38,1824.57,2687.26,1904.97,2629.01,1756.13,1216.51,1612.03,706.46,1047.76,2136.75,1172.4,617.76,1525.05,4820.41,1059.69,1047.76,1047.76,3917.41,706.46,1264.29,1264.29,1292.65,1292.65,3773.41,4164.41,1944.2,6557.41,1702.89,1525.05,1119.38,1119.38,2598.98,1869.99,706.46,6381.41,6156.41,5095.41,6706.41,1311.82,1311.82,2522.04,4137.41,6445.41,6445.41,352.3,1690.05,1786.84,3748.41,1914.58,1336.76,1311.82,6381.41,1869.99,3410.41,5095.41,1311.82,1311.82,1824.57,1336.76,1224.63,1944.2,732.23,1521.82,2250.15,706.46,4735.41,2599.6,4306.41,1311.82,1047.76,1311.82,1047.76,124,2293.28,732.23,3955.41,6706.41,3632.41,2170.51,1861.24,6706.41,1311.82,6706.41,1923.24,6445.41,1264.29,1914.58,2272.49,3632.41,535.9,750.3,1216.51,1432.37,1172.4,2109.46,1156.72,1047.76,1059.69,762.03,762.03,3632.41,1158.3,352.3,1870.66,2008.9,3632.41,6706.41,1311.82,1354.45,411.87,1870.66,1311.82,1172.4,2872.84,2004.5,1810.83,1964.41,1675.71,1653.66,1675.71,1382.99,3374.41,1296.07,480.98,1216.51,3745.41,1311.82,706.46,1944.2,1311.82,732.23,1047.76,4424.41,1139.64,3917.41,1158.3,4306.41,1047.76,3374.41,1675.71,1432.37,1492.97,1119.38,3632.41,3632.41,1172.4,4735.41,1047.76
20913,104,1443,3397.72,126,5798.53,3438.41,0,3681.02,3612.73,4581.59,514,4102.76,4302.21,5864.6,3715.61,3597.72,4102.76,6071.44,4959.92,4778.55,4812.27,3611.41,5276.66,3562.41,4479.12,4018.85,4295.2,1785,1425,4978.5,3071,996,1785,4659.09,4770.22,3715.61,3976.46,156,4320.14,4102.76,2112,4476.35,4782.68,3689.84,4102.76,322,1785,4853.37,3396,3715.61,2846,5276.66,4770.22,4832.31,4295.2,4366.37,4816.86,5913.32,4178.17,6237.66,4523.06,4739.51,4508.43,3135,322,4295.2,4415.75,322,322,1425,4659.09,4295.2,5505.42,322,3396,4508.43,5586.84,4031.14,4476.35,4476.35,4778.55,3715.61,4078.78,4157.12,4578.34,3834.61,4659.09,4304.9,3715.61,4816.86,3777.37,3729.86,5670.64,4770.22,3144,4373.64,4102.76,2747,4141.68,4415.75,4155.78,3715.61,3135,1510,4927.58,4102.76,4576.15,280,112,4771.76,4770.22,3214,280,4103.05,5233.53,1210,4103.05,4505.2,4415.75,3653.2,5451.43,4523.06,653,4141.68,4320.14,6181.41,4031.14,4686.27,4102.76,4031.14,1510,1001,5512.31,5582.36,5582.36,3071,1785,1425,4237.2,4927.58,5162.45,4031.14,4508.43,5276.66,3071,4508.43,5432.85,4031.14,1001,4659.09,4054.87,4692.84,1761,156,322,3396,5162.45,2112,4295.2,4295.2,5612.39,5276.66,4031.14,4216.97,4778.55,4415.75,4794.21,4102.76,5325.79,4686.27,4295.2,4942.53,4927.58,4535.25,4911.63,4975.59,5586.63,4778.55,4884.01,5512.31,4853.37,4523.06,4476.35,4031.14,4778.55,4879.22,4770.22,322,4166.01,1001,4428.51,4102.76,4807.95,5670.64,4888.35,5612.39,4739.51,4199.89,4595.41,3689.84,4031.14,5120.13,4155.78,3655.73,4508.43,1510,4043.07,4031.14,4031.14,607,3689.84,4247.67,4247.67,4276.03,4276.03,463,854,4927.58,3247,4686.27,4508.43,4102.76,4102.76,5582.36,4853.37,3689.84,3071,2846,1785,3396,4295.2,4295.2,5505.42,827,3135,3135,3790.71,4673.43,4770.22,438,4897.96,4320.14,4295.2,3071,4853.37,100,1785,4295.2,4295.2,4807.95,4320.14,4208.01,4927.58,3715.61,4505.2,5233.53,3689.84,1425,5582.98,996,4295.2,4031.14,4295.2,4031.14,3562.41,5276.66,3715.61,645,3396,322,5153.89,4844.62,3396,4295.2,3396,4906.62,3135,4247.67,4897.96,5255.87,322,3737.59,3572.72,4199.89,4415.75,4155.78,5092.84,4140.1,4031.14,4043.07,3745.41,3745.41,322,4141.68,3790.71,4854.04,4992.28,322,3396,4295.2,4337.83,3850.28,4854.04,4295.2,4155.78,5856.22,4987.88,4794.21,4947.79,4659.09,4637.04,4659.09,4366.37,64,4279.45,3792.51,4199.89,435,4295.2,3689.84,4927.58,4295.2,3715.61,4031.14,1114,4123.02,607,4141.68,996,4031.14,64,4659.09,4415.75,4476.35,4102.76,322,322,4155.78,1425,4031.14
30549,3657.02,4996.02,306,3555.02,2356.81,881.3,3681.02,0,306.54,1312.53,4067.02,661.04,860.49,2422.88,273.89,332.98,661.04,2629.72,1518.2,1336.83,1370.55,806.3,1834.94,757.3,1037.4,577.13,853.48,5338.02,4978.02,1536.78,6624.02,4549.02,5338.02,1217.37,1328.5,273.89,534.74,3709.02,878.42,661.04,5665.02,1034.63,1340.96,248.12,661.04,3875.02,5338.02,1411.65,6949.02,273.89,6399.02,1834.94,1328.5,1390.59,853.48,924.65,1375.14,2471.6,736.45,2795.94,1081.34,1297.79,1066.71,6688.02,3875.02,853.48,974.03,3875.02,3875.02,4978.02,1217.37,853.48,2063.7,3875.02,6949.02,1066.71,2145.12,589.42,1034.63,1034.63,1336.83,273.89,637.06,715.4,1136.62,485.1,1217.37,863.18,273.89,1375.14,542.34,924.75,2228.92,1328.5,6697.02,931.92,661.04,6300.02,699.96,974.03,714.06,273.89,6688.02,5063.02,1485.86,661.04,1134.43,3833.02,3665.02,1330.04,1328.5,6767.02,3833.02,661.33,1791.81,4763.02,661.33,1063.48,974.03,211.48,2009.71,1081.34,4206.02,699.96,878.42,2739.69,589.42,1244.55,661.04,589.42,5063.02,4554.02,2070.59,2140.64,2140.64,6624.02,5338.02,4978.02,795.48,1485.86,1720.73,589.42,1066.71,1834.94,6624.02,1066.71,1991.13,589.42,4554.02,1217.37,705.36,1251.12,5314.02,3709.02,3875.02,6949.02,1720.73,5665.02,853.48,853.48,2170.67,1834.94,589.42,775.25,1336.83,974.03,1352.49,661.04,1884.07,1244.55,853.48,1500.81,1485.86,1093.53,1469.91,1533.87,2144.91,1336.83,1442.29,2070.59,1411.65,1081.34,1034.63,589.42,1336.83,1437.5,1328.5,3875.02,724.29,4554.02,986.79,661.04,1366.23,2228.92,1446.63,2170.67,1297.79,758.17,1153.69,248.12,589.42,1678.41,714.06,263.54,1066.71,5063.02,601.35,589.42,589.42,4160.02,248.12,805.95,805.95,834.31,834.31,4016.02,4407.02,1485.86,6800.02,1244.55,1066.71,661.04,661.04,2140.64,1411.65,248.12,6624.02,6399.02,5338.02,6949.02,853.48,853.48,2063.7,4380.02,6688.02,6688.02,529,1231.71,1328.5,3991.02,1456.24,878.42,853.48,6624.02,1411.65,3653.02,5338.02,853.48,853.48,1366.23,878.42,766.29,1485.86,273.89,1063.48,1791.81,248.12,4978.02,2141.26,4549.02,853.48,589.42,853.48,589.42,757.3,1834.94,273.89,4198.02,6949.02,3875.02,1712.17,1402.9,6949.02,853.48,6949.02,1464.9,6688.02,805.95,1456.24,1814.15,3875.02,345.4,131,758.17,974.03,714.06,1651.12,698.38,589.42,601.35,303.69,303.69,3875.02,699.96,529,1412.32,1550.56,3875.02,6949.02,853.48,896.11,500.77,1412.32,853.48,714.06,2414.5,1546.16,1352.49,1506.07,1217.37,1195.32,1217.37,924.65,3617.02,837.73,400.32,758.17,3988.02,853.48,248.12,1485.86,853.48,273.89,589.42,4667.02,681.3,4160.02,699.96,4549.02,589.42,3617.02,1217.37,974.03,1034.63,661.04,3875.02,3875.02,714.06,4978.02,589.42
