,FROM_CITY,FROM_LATITUDE,FROM_LONGITUDE,TO_CITY,TO_LATITUDE,TO_LONGITUDE,GREAT CIRCLE DISTANCE (in KM),RICCI
93,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.7599206341366964
94,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.5972222220996858
95,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.6527777776275978
96,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.7222222220845993
97,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.5972222221296944
98,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.7638888876271327
99,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.6527777772874265
100,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.7720306512486106
101,Illinois,40.4595,-87.6595,Utah,37.0815,-113.6225,2273.487414789377,0.6944444429785611
102,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5277777760891085
103,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5833333318963385
104,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6371158391626299
105,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5277777776675194
106,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6388888876997676
107,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115,0.8913764508154796
108,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115,0.8749999996435709
109,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5694444443868041
110,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.5555555550536769
111,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.5833333332121684
112,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5833333332758515
113,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7083333303682742
114,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6111111091060206
115,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6666666664200367
116,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.52777777609968
117,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.5972222221663945
118,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.5416666665526972
119,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7499999999295593
120,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8852459013268774
121,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9344262294466936
122,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8524590141263727
123,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8360655728806969
124,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7868852455898389
125,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9016393438934454
126,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8196721311101456
127,Virginia,38.9475,-77.3715,"Washington, D.C.",38.8995,-77.0205,30.82982639832564,0.7540983605440339
128,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9016393439468742
129,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9016393415372731
130,Virginia,38.9475,-77.3715,New York,40.7115,-74.0105,347.5855956710782,0.885245900708064
131,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.8688524578013717
132,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.8852459014787701
133,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.6885245900490848
134,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.8782201404624125
135,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.7704918027550073
136,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.8524590161271295
137,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7704918032124332
138,Virginia,38.9475,-77.3715,Massachusetts,42.3485,-71.0615,652.7064513683631,0.8524590162933471
139,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.8749999991825026
140,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.842857142588392
141,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.819672130532054
142,Virginia,38.9475,-77.3715,New York,40.7115,-74.0105,347.5855956710782,0.8524590163427144
143,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.8688524562803202
144,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.7704918017098509
145,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.8769230756668518
146,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.8219178062701675
147,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.821917806270168
148,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.6885245888417253
149,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.7049180312641647
150,Virginia,38.9475,-77.3715,Indiana,39.9615,-86.1525,761.9694138163331,0.8484848481081698
151,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.8428571410912179
152,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.7377049179913355
153,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.7704918031802588
154,Virginia,38.9475,-77.3715,Missouri,39.0985,-94.5795,1484.4081214869427,0.8219178062701681
155,Virginia,38.9475,-77.3715,Iowa,41.2585,-95.8625,1590.4051935581103,0.7938012271684103
156,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.8221559851030508
157,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8852458996376633
158,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8524590142572063
159,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.8333333317256527
160,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8219178062701676
161,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.8032786883517106
162,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8333333322792759
163,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8333333322792762
164,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8219178062701675
165,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8219178062701679
166,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.8341530029592109
167,Virginia,38.9475,-77.3715,Minnesota,48.5805,-96.5185,1865.484836058886,0.866834804484793
168,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.8194444443585243
169,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.7884221310533085
170,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.7763640811716993
171,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.47540983454250163
172,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.524590163686141
173,Virginia,38.9475,-77.3715,Utah,37.0815,-113.6225,3161.6410273771844,0.639344261905376
174,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.569236134938438
175,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5409836059796028
176,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5724043714992061
177,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.9180327867891596
178,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.7213114749962568
179,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.8688524588041793
180,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.8688524586660611
181,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.868852458951342
182,New York,40.7115,-74.0105,Massachusetts,42.3485,-71.0615,305.5714554097635,0.8524590150405607
183,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9016393412032018
184,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9016393438427731
185,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8688524589682377
186,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8524590159545186
187,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7213114752106878
188,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9180327867001967
189,New York,40.7115,-74.0105,"Washington, D.C.",38.8995,-77.0205,326.6259142225153,0.7704918021161825
190,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7704918026806581
191,New York,40.7115,-74.0105,New York,40.7115,-74.0105,0.0,0.8688524559869186
192,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.934426229452309
193,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7704918032219771
194,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.8852458990338753
195,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8219178080861738
196,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.8419203746689476
197,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.8419203725533466
198,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8731399719799335
199,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.9016393436429949
200,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.8593749995495092
201,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.8196721288479858
202,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.7704918006974086
203,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.8219178080861737
204,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.6885245884864133
205,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.6885245899783123
206,New York,40.7115,-74.0105,Iowa,41.2585,-95.8625,1830.4044498664146,0.7994364753739714
207,New York,40.7115,-74.0105,Indiana,39.9615,-86.1525,1031.6881415202279,0.8740685538429716
208,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.7704918032118864
209,New York,40.7115,-74.0105,Missouri,39.0985,-94.5795,1759.5885204968547,0.8219178080861735
210,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.918032783627097
211,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.8852459007240728
212,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8219178080861738
213,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.8194444427623333
214,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.7377049154910682
215,New York,40.7115,-74.0105,Minnesota,48.5805,-96.5185,1973.9410308748343,0.8484237074009947
216,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8219178080861738
217,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8333333331154449
218,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8333333331154444
219,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8032786883687381
220,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.7704918029142124
221,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.7540983602351646
222,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.8082877959381184
223,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.821917808086174
224,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.7868852452020565
225,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.7525614753653369
226,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.7585025684948155
227,New York,40.7115,-74.0105,Utah,37.0815,-113.6225,3422.5873306260673,0.6393442619684746
228,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.4426229500336645
229,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6229508184579621
230,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.5081967208055405
231,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.6473863278306102
232,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.5081967201481858
233,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.45901639328519206
234,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8636363634983152
235,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8409090884791419
236,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.7727272726849834
237,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.9090909090352494
238,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8409090896671934
239,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7272727252373035
240,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.808510638065412
241,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8439393936974103
242,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8124999997429063
243,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.6428571422506815
244,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8409090908493299
245,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7547169809487662
246,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.5972222216512725
247,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.47727272715726865
248,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7777777752424918
249,Washington,47.6205,-122.3625,Utah,37.0815,-113.6225,1372.4467722263826,0.7499999998020421
250,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.6938775497305532
251,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.6417910442649135
252,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.6406249980050827
253,Washington,47.6205,-122.3625,Minnesota,48.5805,-96.5185,1912.9380575228174,0.5692307691992398
254,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.6206896551285899
255,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.5890410953130621
256,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.589041095313063
257,Washington,47.6205,-122.3625,Missouri,39.0985,-94.5795,2421.125381413201,0.5890410953130629
258,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.5538461520275106
259,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679,0.5833333325106682
260,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.5833333320362672
261,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.5890410953130623
262,Washington,47.6205,-122.3625,Michigan,42.7105,-84.6685,2974.732813581201,0.5714285702203967
263,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.5999999999454793
264,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.5890410953130629
265,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.589041095313063
266,Washington,47.6205,-122.3625,Iowa,41.2585,-95.8625,2206.8482456081347,0.6093749974190704
267,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679,0.6060606044065909
268,Washington,47.6205,-122.3625,New Jersey,40.3485,-74.6515,3838.649856582776,0.5166666665455089
269,Washington,47.6205,-122.3625,New Jersey,40.3485,-74.6515,3838.649856582776,0.6006493504625031
270,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.5833333320362671
271,Washington,47.6205,-122.3625,Indiana,39.9615,-86.1525,2998.216955387207,0.545454544044334
272,Washington,47.6205,-122.3625,Georgia,33.7795,-84.4205,3503.795003960967,0.5714285713939058
273,Washington,47.6205,-122.3625,Pennsylvania,39.9585,-75.6095,3787.887912324971,0.5490196077616711
274,Washington,47.6205,-122.3625,Virginia,38.9475,-77.3715,3711.1719318519536,0.5084745755273621
275,California,37.7195,-122.3985,California,37.7195,-122.3985,0.0,0.8272543045271359
