,FROM_PROBE,FROM_CITY,FROM_STATE,FROM_LATITUDE,FROM_LONGITUDE,TO_PROBE,TO_CITY,TO_STATE,TO_LATITUDE,TO_LONGITUDE,GREAT CIRCLE DISTANCE (in KM),RICCI
975,6613,Unknown,Iowa,41.2585,-95.8625,6215,Los Angeles,California,34.0495,-118.2425,2119.3066723881816,-0.5018315019148105
