,FROM_CITY,FROM_LATITUDE,FROM_LONGITUDE,TO_CITY,TO_LATITUDE,TO_LONGITUDE,GREAT CIRCLE DISTANCE (in KM),RICCI
29,Florida,25.7885,-80.2295,Texas,32.7975,-96.8195,1784.6916500544821,0.7260273970036297
30,Florida,25.7885,-80.2295,Virginia,38.9475,-77.3715,1487.3933795860755,0.8518518517903295
31,Florida,25.7885,-80.2295,New Jersey,40.3485,-74.6515,1699.395420609335,0.77941176434136
32,Florida,25.7885,-80.2295,New Jersey,40.3485,-74.6515,1699.395420609335,0.7222222221101247
33,Florida,25.7885,-80.2295,Virginia,38.9475,-77.3715,1487.3933795860755,0.7962962947132235
34,Florida,25.7885,-80.2295,North Carolina,35.3305,-81.8715,1072.5524900048451,0.8965517240456845
35,Florida,25.7885,-80.2295,Illinois,40.4595,-87.6595,1770.2657059830774,0.7260273970036293
36,Florida,25.7885,-80.2295,Michigan,42.7105,-84.6685,1924.6047755272223,0.8148148146912383
37,Florida,25.7885,-80.2295,Illinois,40.4595,-87.6595,1770.2657059830774,0.749999999438191
38,Florida,25.7885,-80.2295,New York,40.7115,-74.0105,1755.9839984012556,0.8032786880852406
39,Florida,25.7885,-80.2295,Illinois,40.4595,-87.6595,1770.2657059830774,0.7260273970036291
40,Florida,25.7885,-80.2295,Iowa,41.2585,-95.8625,2241.7419299442977,0.7343749985360888
41,Florida,25.7885,-80.2295,Michigan,42.7105,-84.6685,1924.6047755272223,0.7464788728073318
42,Florida,25.7885,-80.2295,Colorado,39.7385,-104.9885,2771.5276829878494,0.722222221885352
43,Florida,25.7885,-80.2295,Illinois,40.4595,-87.6595,1770.2657059830774,0.7361111109019757
44,Florida,25.7885,-80.2295,Missouri,39.0985,-94.5795,1995.7199666391377,0.7260273970036288
45,Florida,25.7885,-80.2295,Kansas,38.9505,-95.2625,2027.9532249397253,0.726027397003629
46,Florida,25.7885,-80.2295,Kansas,38.9505,-95.2625,2027.9532249397253,0.720588234709056
47,Florida,25.7885,-80.2295,Pennsylvania,39.9585,-75.6095,1632.9723517549762,0.7727272713918615
48,Florida,25.7885,-80.2295,Indiana,39.9615,-86.1525,1669.1374036550937,0.7681159416334278
49,Florida,25.7885,-80.2295,California,37.7195,-122.3985,4162.534423687537,0.6666666665414074
50,Florida,25.7885,-80.2295,California,37.7195,-122.3985,4162.534423687537,0.6984126968010099
51,Florida,25.7885,-80.2295,Arizona,33.4215,-112.0125,3173.9720092296056,0.7205882340569065
52,Florida,25.7885,-80.2295,California,37.7195,-122.3985,4162.534423687537,0.6825396819033154
53,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0,0.9305555552944913
54,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0,0.9726027396149636
55,Illinois,40.4595,-87.6595,Illinois,40.4595,-87.6595,0.0,0.9726027396149639
56,Illinois,40.4595,-87.6595,Michigan,42.7105,-84.6685,352.84600188590116,0.6666666666064812
57,Illinois,40.4595,-87.6595,Michigan,42.7105,-84.6685,352.84600188590116,0.9722222211508543
58,Illinois,40.4595,-87.6595,Iowa,41.2585,-95.8625,695.2943853310016,0.8611111108195977
59,Illinois,40.4595,-87.6595,Missouri,39.0985,-94.5795,610.224237416251,0.972602739614964
60,Illinois,40.4595,-87.6595,New York,40.7115,-74.0105,1151.7766139244634,0.8333333330711716
61,Illinois,40.4595,-87.6595,Kansas,38.9505,-95.2625,671.4651077422488,0.9726027396149636
62,Illinois,40.4595,-87.6595,Indiana,39.9615,-86.1525,139.4346285979559,0.9444444442601367
63,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723,0.8888888885720072
64,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.9583333313539839
65,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.9027777775164555
66,Illinois,40.4595,-87.6595,New York,40.7115,-74.0105,1151.7766139244634,0.9444444443314159
67,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8749999999147245
68,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218,0.9583333332684714
69,Illinois,40.4595,-87.6595,Minnesota,48.5805,-96.5185,1142.3840666786562,0.9305555542439072
70,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208,0.8333333320011029
71,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208,0.9305555554800499
72,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218,0.7916666666245797
73,Illinois,40.4595,-87.6595,New Jersey,40.3485,-74.6515,1100.5136770290208,0.708333331893308
74,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.9726027396149639
75,Illinois,40.4595,-87.6595,Massachusetts,42.3485,-71.0615,1397.8654846200366,0.7916666665663483
76,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8749999993546761
77,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8055555534509243
78,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.7361111110652361
79,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723,0.7361111109586942
80,Illinois,40.4595,-87.6595,Colorado,39.7385,-104.9885,1473.7559814585534,0.9722222214717297
81,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.7361111110303764
82,Illinois,40.4595,-87.6595,Colorado,39.7385,-104.9885,1473.7559814585534,0.8055555554555729
83,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.9726027396149635
84,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8055555554506789
85,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.9726027396149636
86,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8888888887149466
87,Illinois,40.4595,-87.6595,Kansas,38.9505,-95.2625,671.4651077422488,0.9166666665890667
88,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.9861111110283405
89,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.9861111110283405
90,Illinois,40.4595,-87.6595,Georgia,33.7795,-84.4205,796.2021373592218,0.9027777776754426
91,Illinois,40.4595,-87.6595,"Washington, D.C.",38.8995,-77.0205,926.2396253903389,0.7083333316266713
92,Illinois,40.4595,-87.6595,Texas,32.7975,-96.8195,1179.3448761964703,0.8194444443166061
93,Illinois,40.4595,-87.6595,Pennsylvania,39.9585,-75.6095,1023.9919863876723,0.861111110519116
94,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.8611111101851805
95,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.7777777765625088
96,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.6111111110561136
97,Illinois,40.4595,-87.6595,Virginia,38.9475,-77.3715,895.4905615498627,0.6805555553228324
98,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.8055555554604144
99,Illinois,40.4595,-87.6595,North Carolina,35.3305,-81.8715,763.3107942427438,0.6249999979009597
100,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.8055555553904061
101,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.6805555552054132
102,Illinois,40.4595,-87.6595,Florida,25.7885,-80.2295,1770.2657059830774,0.8333333316886667
103,Illinois,40.4595,-87.6595,Utah,37.0815,-113.6225,2273.487414789377,0.8749999999597227
104,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.6249999999569894
105,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.7222222193937673
106,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7361111110696706
107,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.5833333332827488
108,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7499999998429743
109,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115,0.942460317352938
110,Illinois,40.4595,-87.6595,Arizona,33.4215,-112.0125,2292.4199766410115,0.9305555555076642
111,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.6805555548112011
112,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6527777773739125
113,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6805555553949587
114,Illinois,40.4595,-87.6595,Washington,47.6205,-122.3625,2859.2708257912027,0.6666666657992325
115,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.8194444428110885
116,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7222222218347307
117,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.7083333332284094
118,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.6111111110791856
119,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.847222222170646
120,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.652777777530166
121,Illinois,40.4595,-87.6595,California,37.7195,-122.3985,2994.2083777273633,0.8472222206036095
122,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9104477608506449
123,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9104477611342441
124,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8507462670644794
125,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.8358208936627276
126,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7761194029250749
127,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9253731341227
128,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7761194029166538
129,Virginia,38.9475,-77.3715,"Washington, D.C.",38.8995,-77.0205,30.82982639832564,0.731343282884258
130,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.89552238751104
131,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.9154929565683456
132,Virginia,38.9475,-77.3715,New York,40.7115,-74.0105,347.5855956710782,0.8985507237898638
133,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.9253731339519062
134,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.9117647048132418
135,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.7164179104042836
136,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.8507462685109879
137,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.776119402937082
138,Virginia,38.9475,-77.3715,New Jersey,40.3485,-74.6515,280.15977107027135,0.8656716417367082
139,Virginia,38.9475,-77.3715,Virginia,38.9475,-77.3715,0.0,0.7313432833339241
140,Virginia,38.9475,-77.3715,Massachusetts,42.3485,-71.0615,652.7064513683631,0.7910447738587217
141,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.9552238794387391
142,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.9142857137070151
143,Virginia,38.9475,-77.3715,Georgia,33.7795,-84.4205,853.0729626367884,0.8059701489313329
144,Virginia,38.9475,-77.3715,New York,40.7115,-74.0105,347.5855956710782,0.8358208954466193
145,Virginia,38.9475,-77.3715,Pennsylvania,39.9585,-75.6095,188.47245006970448,0.9253731341923396
146,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.805970146084481
147,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.8970588203086195
148,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.9041095883590253
149,Virginia,38.9475,-77.3715,Illinois,40.4595,-87.6595,895.4905615498627,0.9041095883590257
150,Virginia,38.9475,-77.3715,North Carolina,35.3305,-81.8715,566.3001389162564,0.6716417910102064
151,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.65671641779907
152,Virginia,38.9475,-77.3715,Indiana,39.9615,-86.1525,761.9694138163331,0.8985507239865203
153,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.901408450563294
154,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.7164179103392202
155,Virginia,38.9475,-77.3715,Michigan,42.7105,-84.6685,742.5345103349347,0.7164179103983123
156,Virginia,38.9475,-77.3715,Missouri,39.0985,-94.5795,1484.4081214869427,0.9041095883590252
157,Virginia,38.9475,-77.3715,Iowa,41.2585,-95.8625,1590.4051935581103,0.8656716415089104
158,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.9117647051413145
159,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8656716417326613
160,Virginia,38.9475,-77.3715,Florida,25.7885,-80.2295,1487.3933795860755,0.8507462686154839
161,Virginia,38.9475,-77.3715,Kansas,38.9505,-95.2625,1544.6615918602283,0.9041095883590254
162,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.9041095883590253
163,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.8059701487199417
164,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.902777777621507
165,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.9027777776215068
166,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.9041095883590253
167,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.9041095883590253
168,Virginia,38.9475,-77.3715,Texas,32.7975,-96.8195,1876.3174695087002,0.820895521323297
169,Virginia,38.9475,-77.3715,Minnesota,48.5805,-96.5185,1865.484836058886,0.9130434767195387
170,Virginia,38.9475,-77.3715,Colorado,39.7385,-104.9885,2367.1214574990627,0.9027777758755784
171,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.8955223879551276
172,Virginia,38.9475,-77.3715,Arizona,33.4215,-112.0125,3149.425312038947,0.8999999980328278
173,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.6268656709734672
174,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.8358208948800918
175,Virginia,38.9475,-77.3715,Utah,37.0815,-113.6225,3161.6410273771844,0.8610792190703891
176,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.7014925371407492
177,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.686567163521403
178,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.7164179099986069
179,Virginia,38.9475,-77.3715,Washington,47.6205,-122.3625,3711.1719318519536,0.7128247650337972
180,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.5970149253281347
181,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.6268656707405503
182,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.4328358207984504
183,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.8059701474622468
184,Virginia,38.9475,-77.3715,California,37.7195,-122.3985,3889.2871200723193,0.8358208951125521
185,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.9420289854200417
186,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.7391304347206173
187,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.8840579709535858
188,New York,40.7115,-74.0105,New Jersey,40.3485,-74.6515,67.55779413276719,0.8405797095450116
189,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8840579709511146
190,New York,40.7115,-74.0105,Massachusetts,42.3485,-71.0615,305.5714554097635,0.8260869564686396
191,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8985507242122133
192,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8985507243711389
193,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8405797088132461
194,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.8405797074516076
195,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7536231883576578
196,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9130434782153564
197,New York,40.7115,-74.0105,"Washington, D.C.",38.8995,-77.0205,326.6259142225153,0.739130433720992
198,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7681159419726568
199,New York,40.7115,-74.0105,New York,40.7115,-74.0105,0.0,0.8550724635963922
200,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.9295774645740632
201,New York,40.7115,-74.0105,Virginia,38.9475,-77.3715,347.5855956710782,0.7101449273560351
202,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.811594202159444
203,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.9315068492048953
204,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.9436619716315462
205,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.9428571427365307
206,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.9275362316875937
207,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.9130434771987724
208,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.8985507244201036
209,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.8260869564671613
210,New York,40.7115,-74.0105,Georgia,33.7795,-84.4205,1199.8047912313455,0.7971014491904753
211,New York,40.7115,-74.0105,Illinois,40.4595,-87.6595,1151.7766139244634,0.9315068492048951
212,New York,40.7115,-74.0105,North Carolina,35.3305,-81.8715,911.5467002954958,0.6376811593570986
213,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.6376811593494645
214,New York,40.7115,-74.0105,Iowa,41.2585,-95.8625,1830.4044498664146,0.8550724603123537
215,New York,40.7115,-74.0105,Indiana,39.9615,-86.1525,1031.6881415202279,0.9420289821633803
216,New York,40.7115,-74.0105,Michigan,42.7105,-84.6685,911.5013207879881,0.6956521738475553
217,New York,40.7115,-74.0105,Missouri,39.0985,-94.5795,1759.5885204968547,0.9315068492048948
218,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.8550724634273646
219,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.8260869564532111
220,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.9315068492048949
221,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.9315068492048948
222,New York,40.7115,-74.0105,Florida,25.7885,-80.2295,1755.9839984012556,0.710144927335755
223,New York,40.7115,-74.0105,Minnesota,48.5805,-96.5185,1973.9410308748343,0.9275362316622772
224,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.9315068492048951
225,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.9444444443343779
226,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.9444444443343782
227,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.8260869559175347
228,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.811594202624304
229,New York,40.7115,-74.0105,Pennsylvania,39.9585,-75.6095,159.30614333349547,0.7681159419195442
230,New York,40.7115,-74.0105,Colorado,39.7385,-104.9885,2618.5659178275414,0.9239130429431012
231,New York,40.7115,-74.0105,Texas,32.7975,-96.8195,2205.9848946852685,0.9315068492048953
232,New York,40.7115,-74.0105,Kansas,38.9505,-95.2625,1820.762466174579,0.9109121908525173
233,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.9119778345539709
234,New York,40.7115,-74.0105,Arizona,33.4215,-112.0125,3439.3855579196006,0.9120082815138864
235,New York,40.7115,-74.0105,Utah,37.0815,-113.6225,3422.5873306260673,0.8624303215175897
236,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.5652173896529984
237,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7101449271666018
238,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.7101449274727886
239,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.811594202834555
240,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.666666666521478
241,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.6231884057277812
242,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7246376810113411
243,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.8405797098534922
244,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7391304342166198
245,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.8405797072962358
246,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.6666666647006376
247,New York,40.7115,-74.0105,California,37.7195,-122.3985,4129.137548671449,0.7101449267964849
248,New York,40.7115,-74.0105,Washington,47.6205,-122.3625,3867.3356190823647,0.6521739121598379
249,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8148148147390357
250,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.7777777777462076
251,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.759259259232036
252,Washington,47.6205,-122.3625,Washington,47.6205,-122.3625,0.0,0.8518518513423886
253,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7777777774311024
254,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7037037030455271
255,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8518518505564262
256,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.851502445749722
257,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.8545454524445749
258,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.761904759228385
259,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7962962956750351
260,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7704918023963607
261,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.722222222146607
262,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.4814814802847487
263,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7460317437199007
264,Washington,47.6205,-122.3625,Utah,37.0815,-113.6225,1372.4467722263826,0.7846153845757928
265,Washington,47.6205,-122.3625,California,37.7195,-122.3985,1100.9448682455716,0.7592592591088844
266,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.7285714285048418
267,Washington,47.6205,-122.3625,Arizona,33.4215,-112.0125,1801.312202537613,0.7352941158836139
268,Washington,47.6205,-122.3625,Minnesota,48.5805,-96.5185,1912.9380575228174,0.7246376791818683
269,Washington,47.6205,-122.3625,Colorado,39.7385,-104.9885,1643.6496142041506,0.7627118637407692
270,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.7260273971802268
271,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.7260273971802272
272,Washington,47.6205,-122.3625,Missouri,39.0985,-94.5795,2421.125381413201,0.7260273971802271
273,Washington,47.6205,-122.3625,Illinois,40.4595,-87.6595,2859.2708257912027,0.705882352889081
274,Washington,47.6205,-122.3625,Kansas,38.9505,-95.2625,2380.138235719679,0.7260273971802274
275,Washington,47.6205,-122.3625,Texas,32.7975,-96.8195,2702.96402579537,0.7222222221902197
