,14437,14445,17628,18033,18479,19466,19497,5.76.125.60,19649,19779,20021,20040,20111,20231,20311,20321,20961,2249,2250,22631,23723,30235,32030,32433,32473,32576,32578,32724,33001,33016,33020,33054,33190,33657,33676,33694,3372,33771,35511,4324,4485,50428,51498,51529,51590,6086,6258,6308,6311,645,6611,813
14437,0.27524000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18013,,82.94993,,,86.363565,95.630805,,,79.04402,82.022025,,79.12558,102.09507,80.90522,,85.80971,20.33276,86.01189,79.093765,36.60184,20.3894,94.936695,48.60754,89.2419,94.36292,44.500995,128.70265,100.265935,78.106225,,,107.914645,13.36591,102.130025,88.7302,93.218865,86.321495,57.259145,14.493685,102.1334,89.06018,70.642205,72.3996,147.55901,224.427445,82.968295,225.91799,80.324635,81.6506,13.052945,93.58191,93.61694
18033,,84.74968,,0.503875,86.50922,96.32813,79.29141,,112.638775,,,94.687185,128.385495,78.691755,106.97178,96.81946,26.180175,99.436205,84.061775,37.636155,26.24944,97.36137,49.82258,86.24548,100.41416,49.001985,91.09309,111.4271,82.20688,120.445185,97.50112,100.78835,15.35887,101.532035,91.34844,92.14768,89.228995,62.40855,19.263565,96.70899,99.29257,73.3822,75.99511,170.02413,226.32054,85.517795,225.58857,88.15627,85.52494,15.57217,91.186445,93.23708
18066,,81.665355,95.382265,,88.74087,90.842875,77.913855,,99.77093,,,79.555635,90.013975,76.683505,,79.54994,18.588125,86.475305,74.740465,34.6033,18.3581,89.17732,47.068365,89.825005,101.30309,43.797815,121.94886,92.20265,,,,110.25151,11.098065,87.16312,93.19284,83.62589,89.32729,6.90362,11.86267,94.83074,86.709255,64.31139,64.89368,157.0178,221.94151,83.237135,223.19651,75.384125,86.976715,11.37894,83.41614,85.242535
18479,,16.471195,43.99947,,0.400645,11.28486,20.699005,,13.67726,,15.50501,34.996695,13.678635,21.488485,23.771630000000002,28.818765,103.74465000000001,32.613185,17.20838,2.716885,100.1813,15.47735,16.43731,7.74931,14.263815,16.518345,22.283995,16.334295,,26.845905,36.065085,25.743475,3.33421,14.650945,3.39146,34.351135,31.997175,80.883315,31.58017,43.86785,35.486665,89.87313,96.26746,164.299195,215.338425,16.669055,209.18663,16.34528,25.170355,3.3257849999999998,95.53459,3.190475
19466,,24.466405,40.305315,,11.384715,0.43735,32.0683,,38.0546,,24.951745,35.58862,23.516025,34.24462,15.33081,38.27194,109.465125,36.6246,31.034625,10.636695,106.973515,24.096955,24.781965,16.648235,23.001095,32.636695,79.38423,25.04126,21.306965,38.85897,29.841920000000002,34.412305,12.13924,23.522,28.38768,26.048855,29.63863,112.8465,58.615455,41.447795,37.25548,90.55005,92.02206,310.166525,229.88974,25.30834,221.411185,33.85194,19.419285,11.93595,100.6834,11.763995
19508,,38.73825,25.879845,,31.786895,31.813855,24.754435,0.6699200000000001,28.938975,,40.550545,25.37361,38.76271,28.40615,48.002635,23.468395,103.28906,17.87155,24.8063,38.06453,102.04267,44.889805,48.03846,25.55656,42.1157,23.72104,31.750965,45.51387,16.38603,20.3827,,25.816585,35.186595,32.277575,32.737705,17.251145,17.749155000000002,89.200315,41.67546,26.285885,18.00699,78.223305,93.081125,304.94898,205.033455,32.10022,207.151295,26.23519,13.48273,35.61993,92.90919,38.433185
19649,,19.721395,53.56637,,13.718105,38.085805,24.173495,,0.605445,21.091235,,15.606955,1.26525,41.48789,,32.406645,106.89282,44.895365,23.72171,13.91318,106.25788,26.54061,26.997835,18.863495,28.461695,22.923485,40.322315,26.741165,36.33738,,,39.59828,14.67624,25.728855,14.49155,34.55758,37.80894,79.099455,37.688005,45.89571,41.881585,81.439215,87.45966,160.92993,203.51681,27.42182,206.23686,16.02619,26.304235,14.48653,92.31108,14.259025
19779,,25.178635,,,20.40146,29.21882,10.09175,,20.995964999999998,1.162175,28.70367,40.62289,51.001155,12.413615,28.3415,26.491235,111.029545,42.518585,8.67772,22.298735,99.781565,35.23196,30.85277,25.76861,32.429455,8.04473,31.546725,34.13895,34.33868,44.403755,40.971315,27.723975,21.383075,34.236255,21.2634,31.5535,42.872205,126.595685,23.33036,41.51868,16.20192,127.027355,81.44052,215.32871,252.591015,16.084105,250.57607,7.6935,43.235215,21.3932,104.096285,20.83722
20021,,25.49289,,,15.435115,24.755945,16.211885,,21.222475,,0.73616,33.395385,53.302705,33.825874999999996,45.50797,33.988535,110.215825,57.968035,16.09085,14.45385,110.191295,29.341,35.28311,19.0136,27.071215,14.80012,28.36577,28.898005,,39.94409,,19.412905,16.178545,26.16633,14.866545,47.509365,43.62308,116.00538,30.651695,56.170565,25.756335,92.514285,89.38488,224.62794,249.0345,23.71192,234.480155,14.977655,34.474475,16.017755,97.35284,15.037645
20040,,13.989585,,,34.000525,35.4451,8.709965,,15.486735,,33.55138,0.59518,29.91249,21.93971,,22.20764,95.459415,28.477315,20.814610000000002,31.586595,93.5839,21.923765,29.633945,35.49224,33.38599,5.678895,33.14738,14.16305,20.27912,43.497745,,37.11345,20.769315,43.92238,33.192165,25.060025,25.284895,87.637095,35.027835,40.66081,30.005565,77.503925,100.949715,173.39843,199.528,14.240975,200.369545,5.836435,19.569655,46.40409,86.1654,20.88559
20111,,49.760825,,,13.78872,23.48157,,,1.452025,51.33938,,30.01382,0.39447499999999996,28.041095,,28.403365,105.314185,45.905045,12.206785,13.93805,102.578335,34.580175,53.455525,54.965495,28.2665,16.095525,70.1047,26.91157,36.2042,74.8079,,36.596195,15.50126,25.78288,14.448775,36.9841,66.45655,90.552885,29.769795,56.36403,24.315035,95.252235,86.740585,158.30723,227.18046,27.54683,199.87806,33.728275,37.458195,33.36703,84.64587,14.032375
20231,,27.912055,,,21.536915,34.21174,,,41.42922,,33.40745,21.772345,27.972685,0.452605,43.004785,21.008745,94.00176,26.50477,7.637545,31.394265,103.982905,23.42207,16.38472,33.52319,19.771555,19.54728,46.42298,15.490755,,,25.296175,34.741425,43.94945,40.94478,31.74244,22.25607,25.670355,98.37418,23.67038,34.797565,27.365275,97.19553,76.328625,157.74911,212.682975,28.84652,214.4905,19.36838,15.801505,45.3468,86.587655,31.11871
20311,,44.498825,56.89306,,23.852555,15.580535,26.41488,,30.411585,,45.90781,29.99334,54.05973,43.3795,2.291285,44.73216,112.52961,42.247235,27.08698,7.550745,108.574105,35.203075,24.831175,29.23403,35.620705,26.024805,45.270975,20.813945,,,,29.39739,8.312855,19.240055,7.728495,44.715125,47.861895,93.77955,42.38301,53.75,45.066035,96.351545,102.59566,184.13095,223.429345,22.268495,220.743625,26.088375,41.008935,7.797775,108.461075,7.521895
20321,,22.59664,36.42812,,28.78245,38.302395,20.859815,,32.257665,,34.33003,22.317165,28.55991,21.09234,44.6615,0.649215,101.11045,29.989575,15.169315,38.19524,101.265755,29.839115,36.800855,37.599125,32.88015,11.967355,59.69421,28.70314,19.38257,43.14124,19.31728,35.79459,45.02307,42.20393,45.20449,26.581955,30.915215,106.01638,27.63716,36.509065,1.720785,82.670535,75.42655,162.19194,204.06768,26.64992,207.131635,18.00081,10.733215,33.20111,88.58173,37.146395
20961,,94.865695,,,102.894905,109.28664,96.8829,,106.548265,110.852625,110.00213,95.71287,104.429805,94.105245,,100.72494,2.92385,103.17354,94.630365,51.967065,18.61851,115.162875,75.99303,102.820675,106.840005,59.78408,117.54686,107.94797,95.09806,115.426385,,109.6992,40.313675,105.44475,105.019655,102.73649,103.802005,55.83155,29.402485,111.66072,101.920895,74.66356,77.942825,159.673365,203.67781,98.008365,202.02263,100.92441,93.834505,40.457355,46.73038,105.932895
2249,,51.437578,,,32.58855,36.694279,325.801025,,45.808137,43.834377,58.770444,29.809925,45.911817,26.880005,158.429983,30.506502,102.994196,9.264386,30.16551,35.848711,109.643542,48.557578,39.893,30.107142,50.066698,29.306118,42.408201,51.428362,397.611343,41.746952,39.469833,37.282568,42.495753,21.976323999999998,36.75572,3.00288,22.180612,90.349842,44.891145,29.879046,37.187336,97.363988,82.747408,251.01701,210.701611,52.309259,190.935591,29.855238,9.048578,42.819849,95.030803,38.897671
2250,,23.804165,,,20.259076,34.668295,,,106.261269,604.883833,247.206962,24.811013,17.402116,111.312406,222.44126,103.971092,95.934739,29.910534,69.517838,18.564868,144.612893,19.913476,11.966978,22.456324,15.016707,2.131201,26.995206,10.927106,19.243012,,25.857797,50.022154,18.007299,29.32071,19.431172,24.677381,31.319047,99.257876,19.345924,39.9506,16.898307,80.545551,76.540431,237.702959,198.081832,12.612098,199.644712,3.295489,19.164676,19.463428,83.152144,17.736196
22631,,24.962425,,,2.6562200000000002,10.17614,17.29608,,13.35586,,14.000215,31.5823,13.17571,31.583525,6.542715,37.74348,52.21609,34.784755,16.832325,0.565215,108.06599,15.433895,15.31594,7.40945,14.0756,15.944145,19.985495,19.99311,26.292975,26.56426,33.25143,7.776885,1.28056,14.24432,2.356585,36.42402,31.416905,55.477865,31.260215,47.053185,32.70616,88.803405,81.084465,259.727835,201.31539,24.66845,207.64806,16.04706,24.856825,0.94159,93.38454,1.4215
23091,,66.67832,88.04225,,93.662725,96.51264,78.910085,,79.74067,91.560095,91.230575,73.68324,90.52728,75.75576,101.144505,85.82971,2.688045,84.7219,69.91911,51.791785,16.983555,94.482885,74.18416,84.38325,90.77597,59.19431,82.618015,93.1523,73.65774,95.73583,,89.59521,38.251765,84.382845,94.320305,89.257885,84.13015,54.72476,27.46235,90.66916,86.27496,75.371905,85.41429,157.158505,200.25393,68.150025,199.938685,84.3863,84.067245,38.77471,45.39127,92.99008
30208,,20.282055,,,2.28414,11.16525,18.449625,,13.5508,,14.602635,31.47789,13.50846,30.823305,23.549865,31.66516,52.511825,37.78542,17.145625,1.1431499999999999,106.021475,15.39709,15.755685,7.696505,13.18209,16.21063,20.167915,20.29304,26.557415,26.45983,33.444155,7.939235,17.363805,14.445185,1.594585,34.190975,34.831325,57.73244,17.02597,39.82631,30.350755,90.924455,86.17714,257.766615,204.807645,20.56575,203.238595,16.391565,25.009355,17.13021,103.29377,2.50562
30235,,28.943865,50.67394,,15.248985,23.49211,11.07713,,26.146465,,29.22683,21.608205,34.304615,23.076495,34.46768,29.493405,115.373185,47.838965,17.58105,15.484615,108.724445,0.218905,3.53496,20.18283,26.2133,3.885035,20.08801,28.912475,,39.403585,40.670115,20.603535,20.54406,27.02504,16.133925,49.60735,44.87298,101.631635,38.652205,52.971505,22.668375,77.97789,81.35243,264.9172,215.869645,29.173365,216.91095,16.516385,37.49346,27.58602,105.639815,24.155455
30647,,43.027385,,,28.30042,33.786915,,,36.091375,33.30186,,20.985495,72.4477,15.691405,40.54011,17.61568,94.939035,13.375315,17.61012,25.203365,92.71032,38.0995,28.774725,18.523895,32.801705,16.67688,31.70368,31.87266,,,9.328475,24.639945,50.47143,25.329825,26.326,12.73649,13.910385,79.878335,33.821545,19.51643,11.06561,76.96627,77.057825,248.565675,197.44716,43.430275,182.715345,16.579720000000002,0.85211,,82.91146,25.59139
32433,,21.20794,,,7.402155,16.08156,,,18.562405,25.443925,19.43454,35.940835,54.635745,33.1149,28.3366,37.21537,102.8296,28.07178,21.895455,7.594695,103.604335,20.17845,22.498170000000002,0.41669000000000006,18.384185,21.25974,31.520615,21.169855,19.61111,32.514715,28.946235,36.020635,25.34674,25.035735,8.180015,27.366445,28.122335,106.55836,36.110925,36.75544,28.560935,83.872415,84.761015,243.499615,210.23153,21.479145,195.90182,21.140345,18.262765,22.792625,92.427585,7.893675
32473,,26.5797,,,13.910175,22.63518,,,28.11321,,26.79393,33.19975,28.09723,19.81779,34.61253,33.31697,106.38787,47.994885,14.744645,14.15133,108.595945,26.209095,21.377775,18.228525,0.215365,13.83928,28.498315,26.642845,,,,39.776875,24.456975,25.022655,14.258234999999999,43.07438,46.65358,114.759615,28.857875,46.95224,33.122315,89.333755,88.665795,251.55908,210.330925,26.902985,211.417875,13.628685,35.57749,22.12888,97.474225,13.69209
32576,,9.78091,,,16.00318,32.632485,5.13714,,22.541565,,,5.21261,15.69113,19.14444,,11.56609,60.10967,28.796615,1.69551,15.988434999999999,93.36694,3.91383,3.33613,21.17544,13.749385,0.284895,19.76791,9.63187,,,,28.079675,19.979295,28.126385,16.798105,22.913495,26.45304,64.138895,15.915155,38.526235,12.30733,71.815425,76.0952,253.87576,200.65352,10.036795,197.94976,1.39123,16.345325,19.500645,83.03281,16.875075
32578,,23.54539,,,20.64868,41.745335,9.627025,,27.3519,,35.700985,25.05777,41.181135,23.993045,50.940325,35.364045,112.974175,41.32916,22.501285,20.13139,113.12712,20.130065,25.191555,31.52385,32.968425,37.4149,0.5810700000000001,47.04908,39.918465,,,55.41891,45.70029,31.92794,20.72289,42.156735,41.212215,119.572655,42.4065,56.858705,45.94597,88.99994,89.050155,255.76393,212.41651,48.91693,210.79446,19.20042,31.342735,21.955515,94.902405,20.447545
32724,,0.7435649999999999,,,15.820425,24.65921,13.70534,,26.546005,,,13.67922,26.54089,14.932025,,28.24502,109.185595,50.969375,10.434295,19.99404,103.37493,28.94074,12.244325,21.02399,26.53867,9.599575,38.959595,0.414605,,,49.5201,38.82546,23.921205,27.987885,16.702845,45.016835,48.581375,117.46842,24.66336,50.02233,26.71377,88.23164,92.336725,263.20544,205.778075,1.08305,202.308895,9.625215,38.46193,21.405625,97.56094,16.46611
33001,,26.953905,21.385545,,26.78416,21.56026,23.303135,,36.431625,,32.032315,20.23547,36.691405,17.435615,31.13287,19.049515,95.310555,12.46242,18.944255,26.76259,94.583025,40.009425,30.24198,20.086655,43.632615,18.1848,42.163825,26.75311,1.049405,,10.47124,20.256885,27.451985,27.60811,27.94154,9.254255,13.027925,96.317115,35.099855,24.72612,20.119105,75.27467,73.92144,155.160085,179.35574,41.11446,202.779055,18.854895,3.27972,27.52568,84.75544,27.04142
33016,,40.690185,37.261415,,27.873055,39.13173,41.73449,,39.02948,46.294835,41.457315,43.64892,75.260245,29.15483,31.393085,43.184475,117.020635,24.789740000000002,42.31811,26.91443,116.925535,39.721665,40.50776,32.80142,39.423385,40.86814,70.48292000000001,41.373095,,1.56769,,26.670745,28.445315,39.08474,27.8546,20.46576,36.103535,107.74281,49.99436,28.96787,36.373780000000004,97.776665,104.4751,332.503645,249.019785,40.9859,239.724885,40.326955,13.605505,27.3628,109.20761,27.243290000000002
33020,,40.21362,,,35.85356,30.120795,26.474195,,35.971965,41.54596,42.438915,27.601895,48.4268,24.981295,54.626045,18.86469,102.250965,19.229095,26.031515,33.906205,101.9308,41.506665,37.27461,29.355045,41.68549,25.097805,78.001765,49.64714,10.586135,,1.30033,29.818955,34.393735,33.533205,37.136545,18.745165,19.437205,106.54285,41.09142,24.252175,28.773425,84.96091,83.51047,329.059265,244.009505,40.456335,225.18531,27.42991,9.468785,34.78266,92.526165,33.69382
33190,,25.18737,44.23957,,2.499385,11.186545,21.59757,,13.833825,,15.356665,20.22054,14.818985,43.06103,,44.28413,39.77796,41.15176,17.25441,1.13804,31.80298,20.362385,37.671525,25.22655,24.28352,19.56792,34.993465,23.5606,26.963955,,33.49187,8.127075,0.6310749999999999,29.31498,2.82984,37.95954,35.54634,5.09793,2.71433,47.24792,36.92082,84.33411,85.225645,177.316855,214.210975,28.2861,212.864825,16.386415,25.110215,1.231015,68.24041,17.069965
33657,,28.01436,,,14.35273,22.96187,,,25.3286,,,43.562355,25.37124,40.63516,,41.63031,106.01596,20.303385,28.75333,14.350955,106.280835,27.03163,29.06754,25.056805,25.013405,28.0643,31.9334,27.932945,,,33.03167,42.73881,29.528265,0.42345000000000005,15.033535,24.70023,19.63088,107.05842,42.906145,43.58165,44.22304,88.02669,85.175775,254.99515,201.27225,28.2219,199.825145,27.92797,12.976725,29.853345,102.20009,14.87772
33676,,21.38491,232.915265,,3.166605,28.184185,19.495755,,14.26869,21.443855,15.378635,33.11303,14.335425,31.62855,7.248195,45.09196,105.278585,35.601255,17.765465,2.5221549999999997,105.349935,16.420435,20.75988,8.41958,13.91753,16.85854,20.9121,16.831055,,28.48267,36.9285,8.59092,3.909175,15.32337,0.45224499999999995,32.38139,32.618545,106.158405,32.141715,44.2612,42.265275,80.68056,80.943765,248.43674,217.894255,21.315015,204.639515,17.096915,25.73986,3.043345,94.37241,2.41499
33694,,45.12971,,,33.989125,25.676185,26.46839,,34.060885,31.50379,,24.90923,36.69587,21.98979,,26.175765,110.65388,1.13535,23.59095,36.44257,108.95373,49.678195,37.591015,27.36738,43.10313,22.863725,36.48771,45.073525,8.582505,,,27.463915,38.168905,24.65745,32.14046,0.301045,14.17528,89.972555,40.39304,25.501525,23.95103,83.51469,77.26022,254.114815,195.823845,45.32534,214.04003,25.471515,7.1556,37.99415,96.299815,31.87127
3372,,46.705161,29.32071,,32.802055,30.343686,,,38.727944,102.346772,44.968713,26.489862,66.160909,26.281733,48.675082,30.845958,105.203732,21.604613,30.588678,32.643078,105.178389,49.100554,36.798727,31.434245,47.68513,27.532806,60.463116,49.66657,13.594371,36.698119,21.75898,27.287813,37.188871,21.914884,39.909128,15.464451,4.423681,94.517779,47.516169,26.897669,36.463111,86.69109,87.697938,258.237747,195.231015,50.022154,188.461094,24.192772,12.120578,41.600264,89.931282,32.583943
33771,,74.713575,,,80.833925,112.633055,98.3226,,78.957105,127.090955,115.5669,87.51105,90.236075,110.52627,93.07497,105.809875,56.37524,89.606405,99.08895,55.541505,28.958380000000002,101.74914,41.286875,106.70177,114.818025,64.159165,101.013555,117.55544,,,105.98451,87.88986,5.449695,107.13343,106.18389,90.159965,90.8567,0.19575499999999998,6.110995,100.72831,105.62192,61.934095,65.197355,156.75552,197.143085,75.088055,202.578615,98.017025,81.978555,50.261135,68.26662,108.00064
35511,,23.9842,,,31.135125,56.200485,18.193365,,37.541655,,,37.416025,26.665865,24.394555,,27.24766,29.049015,44.109865,17.294185,31.2307,32.947905,38.616845,31.633615,36.20187,28.932665,16.11872,28.45149,25.323355,,45.280325,39.77881,54.65983,3.522855,44.07633,31.97113,41.23215,45.3396,6.10435,0.28773000000000004,50.11548,35.82298,86.16855,89.98139,185.49396,215.96394,24.481285,215.32356,16.03248,32.14482,3.15818,71.51137,32.39067
4485,,33.589255,,,45.455625,46.55617,29.861382,,46.558473,,166.385697,31.680774,25.510662,33.899527,48.82177,4.365312,105.328917,31.103238,18.85978,34.460935,104.610069,26.922246,24.597509,34.944008,36.497672,14.060547,44.451081,28.351494,20.895748,40.884488,30.195462,41.864457,39.852296,46.852617,43.446537,27.955973,23.123716,108.092949,45.189897,32.580871,3.545089,84.774161,88.727826,184.325413,207.901481,35.31956,210.77073,20.132356,13.018371,32.52327,91.094802,32.186118
50413,,87.112167,,,83.407541,85.905375,74.462166,,75.841375,,,75.378375,86.831542,74.55075,96.899959,74.966708,73.932875,81.482875,71.92425,81.811917,1.802875,83.952708,74.310291,83.704792,89.70925,71.23075,87.046209,86.790583,74.268584,,,92.10825,80.467,84.718667,82.764708,78.184166,77.80075,61.789792,81.288667,92.930458,73.5495,5.393167,2.340875,218.061958,307.042625,86.524584,299.503542,73.052625,72.66275,80.938375,1.518041,83.376125
50428,,98.643208,,,96.896626,87.668417,135.591708,,87.893958,94.779209,93.18275,80.270958,96.057833,91.97875,,79.618958,77.486792,95.671083,79.388958,104.510417,4.435916,92.729542,82.658917,87.07025,115.396417,81.823833,105.875458,99.341,82.152625,,,102.669625,85.072875,97.374917,83.840125,86.752208,97.365958,64.926708,88.297541,90.970334,82.245083,0.895083,13.939833,219.999666,307.479875,90.386458,318.640208,74.472458,81.439667,87.939375,6.5395,89.91475
50573,,28.344625,,,4.586166,11.154125,22.277958,,14.335709,24.453375,,33.908,33.821084,42.643625,,38.682334,39.700417,44.579875,20.534667,1.432417,44.80675,25.11325,16.181916,23.314,22.274792,19.801333,36.732,21.644167,27.283333,,36.50975,26.589459,1.916,32.570334,1.770625,38.13775,41.820708,5.321708,2.928917,44.597958,34.699540999999996,53.59425,53.711,162.867375,135.980125,28.875375,134.894,17.443375,25.741625,2.176833,43.397292,2.2810829999999997
51498,,89.029667,,,86.198791,91.718667,,,86.069291,,,94.149875,88.653417,77.453375,,76.92425,82.726041,88.507667,89.284167,90.089792,1.6281249999999998,89.195083,72.9715,87.384792,99.713001,82.753667,114.245041,88.437958,,101.822458,,110.594084,87.448376,92.734875,80.364208,84.96375,90.766375,66.543084,85.877,104.302417,86.84441699999999,4.874208,0.6860419999999999,220.863333,311.712666,89.087791,306.987542,74.056375,78.682458,84.506042,1.5413329999999998,86.985667
51590,,209.00625,,,215.011833,228.869542,,,203.115917,,,199.129417,227.199083,200.242917,,206.08525,203.534583,209.552042,196.368792,201.46325,269.062417,216.634458,218.503751,216.947917,209.360208,205.162708,212.909333,205.192834,179.787542,,239.256916,219.798334,214.652,201.879833,217.488792,196.230417,195.3885,201.11575,215.270791,239.98675,207.310791,299.703333,314.253375,2.56225,0.30116699999999996,213.450417,1.861667,195.703667,179.319333,176.190292,300.529417,202.1555
51926,,86.351125,90.914917,,86.174042,90.549459,72.5805,,75.167083,88.644958,87.975667,89.284125,73.340083,76.135167,94.764625,76.704625,73.996792,80.752959,71.849459,79.006209,1.407083,88.928625,40.064792,84.816251,88.016833,70.482417,134.865416,87.887541,72.094251,95.923792,82.262709,83.239667,87.400917,84.117459,79.802084,77.285625,86.071208,61.915041,85.690584,95.784583,74.264542,10.857292,1.597833,220.395167,302.695917,87.432292,308.03875,72.405,73.18325,80.412292,1.334542,82.849041
645,,32.032519,,,3.268609,12.691971,,,15.971331,,,46.584585,34.934024,45.557769,8.393473,33.327367,40.585736,42.448136,18.021892,2.06592,33.826566,28.109574,13.618178,23.067652,22.815749,19.915012,50.578187,21.772037,69.75515,27.382278,,26.293254,4.704001,30.408966,3.158017,38.962184,38.477576,50.41537,5.316865,41.451272,28.741638000000002,86.724881,86.526738,160.091168,176.418084,20.428804,174.756898,17.978116,25.947654,1.800961,73.284111,6.946561
6611,,87.51126,103.055963,,95.285825,100.038973,84.77292,,91.65939,104.053545,97.30118,85.737605,84.420301,85.995902,,87.577893,47.224778,93.826532,82.370638,93.384999,0.27556,105.788204,70.609802,92.461979,97.322549,83.080159,104.975861,105.639229,,109.665125,92.456761,110.296324,68.467817,94.497077,94.117951,96.389936,87.97249,60.599763,71.586192,100.822302,87.086369,6.153636,1.003967,330.314351,300.239139,88.599651,296.956186,84.871628,87.615098,73.027662,0.12711,97.178506
813,,17.968132,49.059082,,7.580162,12.897027,,,16.35226,,15.869188,21.216004,16.018947,32.049415,,40.306952,107.177494,38.547463,18.627844,1.942273,105.88879,24.626693,20.320516,12.20429,13.982211,18.025732,26.189573,23.37946,,,37.436935,8.596994,19.000323,100.839188,3.298561,33.408774,33.120775,120.341784,33.752838,48.784138,32.097031,90.451986,87.886865,247.430449,202.448681,20.934148,208.928297,20.116996,25.86855,5.654017,97.738004,2.624257
