source,destination,geodesic_distance
6259,6259,0.0
6259,6097,0.03604835136525392
6259,6379,0.0909478033605392
6259,6229,0.30272910683264287
6259,6407,0.3090662345197922
6259,6156,0.30272910683264287
6259,6222,0.12109055544392011
6259,6290,0.30272910683264287
6259,6095,0.30272910683264287
6259,6264,0.3090662345197922
6259,6288,0.10092617415394567
6259,6418,0.021706838696747166
6259,6067,0.14550680608331534
6259,6130,0.07764881031836479
6259,6257,0.07794309019472134
6259,6422,0.15750261425137374
6259,6080,0.14979925983638195
6259,6549,0.09578391353451898
6259,6437,0.14550680608331534
6259,6092,0.07764881031836479
6259,6205,0.07764881031836479
6259,6274,0.3090662345197922
6259,6236,0.0909478033605392
6259,6557,0.09578391353451898
6259,6434,0.3090662345197922
6259,6066,0.077805409694237
6259,6074,0.30272910683264287
6259,6266,0.15750261425137374
6259,6480,0.30272910683264287
6259,6061,0.14550680608331534
6259,6062,0.15750261425137374
6259,6065,0.3090662345197922
6259,6409,0.14550680608331534
6259,6524,0.07764881031836479
6259,6289,0.07764881031836479
6259,6093,0.14550680608331534
6259,6125,0.30272910683264287
6259,6147,0.15750261425137374
6259,6215,0.30272910683264287
6259,6292,0.14979925983638195
6259,6341,0.07764881031836479
6259,6343,0.0
6259,6421,0.30272910683264287
6259,6482,0.30272910683264287
6259,6216,0.07794309019472134
6259,6072,0.10092617415394567
6259,6517,0.07764881031836479
6259,6574,0.09578391353451898
6259,6247,0.07764881031836479
6259,6101,0.23813483990755474
6259,6122,0.30272910683264287
6259,6373,0.07794309019472134
6259,6452,0.15750261425137374
6259,6208,0.22951727806482417
6259,6492,0.30272910683264287
6259,6525,0.30272910683264287
6259,6479,0.07764881031836479
6259,6613,0.07056552512669073
6259,6223,0.09578391353451898
6259,6570,0.0909478033605392
6259,6045,0.30272910683264287
6259,6388,0.10092617415394567
6259,6428,0.07764881031836479
6259,6454,0.077805409694237
6259,6411,0.30272910683264287
6259,6408,0.23813483990755474
6259,6144,0.07764881031836479
6259,6572,0.077805409694237
6259,6389,0.03604835136525392
6259,6436,0.09578391353451898
6259,6497,0.07764881031836479
6259,6565,0.0
6259,6287,0.10726749320597051
6259,6265,0.14550680608331534
6259,6155,0.07764881031836479
6259,6280,0.0
6259,6127,0.09578391353451898
6259,6140,0.07764881031836479
6097,6259,0.03623269150004427
6097,6097,0.0
6097,6379,0.10118777690016456
6097,6229,0.33353386213966507
6097,6407,0.3276719535861278
6097,6156,0.33353386213966507
6097,6222,0.10087667869791522
6097,6290,0.33353386213966507
6097,6095,0.33353386213966507
6097,6264,0.3276719535861278
6097,6288,0.09084637270572765
6097,6418,0.05592346595476505
6097,6067,0.1821749208979889
6097,6130,0.07182193890131011
